komentar,komentar_bersih,label_final,alasan_label
Sangat se77777777..... Kualat dg Syntyong.,kualat dg syntyong,negatif,"Menyebut kualat terhadap STY, bernada kritik."
Betulll👍👍,betulll,netral,Persetujuan singkat tanpa konteks jelas.
Wahhh mantap ini 😂😂,wahhh mantap,netral,Pujian/candaan singkat tanpa konteks jelas.
"iya lebih baik dari irak, tapi kalah buat apa? ingat irak negara yg abis hancur lebur oleh amerika, masih sekuat ini, tanpa pemain asingt hahahaha",iya irak kalah irak negara abis hancur lebur amerika kuat pemain asingt hahahaha,negatif,Mengkritik kekalahan meski mengakui Irak lebih baik.
"​ @RoyJack-yc4tg yaelah bro itu tahun berapa lagian namanya negara timteng gak ada yg lemah , irak pun pemain mayoritas abroad dan liga mereka gak pernah dibawah indo",yc tg yaelah nama negara timteng lemah irak pemain mayoritas abroad liga bawah indo,netral,Menjelaskan kekuatan negara Timur Tengah/Irak.
4 tahun Lagi para lawan juga tambah jago ... Tolong pecat pelatihnya,lawan jago tolong pecat latih,negatif,Meminta pelatih dipecat.
😂😂😂😂....Irak juga pelatihnya ganti....kalau masih Jesus..udh dirujak,irak latih gantikalau jesusudh rujak,negatif,Sarkasme soal pelatih Irak diganti.
Gitu terus bg sampe rafathar punya cucu😂😂😂,gitu bg sampe rafathar cucu,negatif,Sarkasme bahwa alasan akan terus berulang.
"2 pertandingan yg line kacau, Leg pertama lawan cina Dan kemarin lawan arab, kalahnya ga terima😂",tanding line kacau leg lawan cina kemarin lawan arab kalah terima,negatif,Mengkritik line-up kacau dan kekalahan.
SELAMAT PK ET MENANG....IS,selamat pk et menang,negatif,Sarkasme kepada PK dan Erick Thohir.
"Akibat politik Belanda ikut campur urusan dalam sepakbola Indonesia terima lah saja , waktu sty menang lawan arab Saudi malah di pecat permintaan Belanda Terima saja , yang bertanggung jawab ketua PSSI dulu",akibat politik belanda campur urus sepakbola indonesia terima sty menang lawan arab saudi pecat minta belanda terima tanggung ketua pssi,negatif,Mengkritik politik Belanda dan tanggung jawab PSSI.
sumpah nyesek banget. sedih timnas kita gagal,sumpah nyesek sedih timnas gagal,negatif,Sedih karena Timnas gagal.
Negara yg kata nya besar dipertontonkan kebodohan..permainan yg luar biasa..dan buat pra pemain mereka pahlawan2 bangsa,negara tonton kebodohanpermainan biasadan pra pemain pahlawan bangsa,negatif,Mengkritik kebodohan meski memuji pemain.
"Erik ,Arya tanggung jawab 💪🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩",erik arya tanggung,negatif,Menuntut Erick dan Arya bertanggung jawab.
"Tetap semangat dan tetap dukung timnas, mudah2an timnas Indonesia bisa masuk piala dunia tahun 2030. Amin",semangat dukung timnas mudah an timnas indonesia masuk piala dunia amin,positif,Dukungan dan harapan Timnas masuk Piala Dunia 2030.
ERICK TOHIR CS DAN DEDENGKOT SEMUA BELANDA YG TERBAIK SEMOGA SUKSES WAHAI BAPAK ERICK TERHORMAT DAN JAJARAN NYA,erick tohir cs dedengkot belanda baik moga sukses erick hormat jajar,negatif,Sarkasme kepada Erick Thohir dan jajaran.
"Pengen silahturahmi sama towel,Akmal dan kawan kawan😂😂",ken silahturahmi towelakmal kawan kawan,negatif,Sarkasme terhadap Towel/Akmal.
trmksh smuanya KPD pemain kalian SDH brjuang smua. luar biasa,trmksh smuanya kpd pemain sdh brjuang smua,positif,Ucapan terima kasih atas perjuangan pemain.
Indonesia memang kalah tp dunia tau Indonesia KLH terhormat❤,indonesia kalah dunia indonesia klh hormat,positif,Menyatakan Indonesia kalah secara terhormat.
Indonesia main sudah cukup bagus ...mungkin belum rezeki Indonesia belum di beri kesempatan main di Piala Dunia. Pemain sudah bermain baik dan kualitas mereka baik. Mungkin perlu di evaluasi hanya tim pelatih.. untuk meningkatkan strategi kedepan.,indonesia main bagus rezeki indonesia sempat main piala dunia pemain main kualitas evaluasi tim pelatih tingkat strategi depan,positif,Menilai permainan bagus dan pemain berkualitas.
"Untuk semua pemain...kami Fans Garuda tetap mendukung kalian,jangan berkecil hati, terima kasih telah Berjuang sampai sejauh ini...❤❤ We love you all",pemainkami fans garuda dukung kalianjangan kecil hati terima kasih juang we love you all,positif,Dukungan kepada pemain dan apresiasi perjuangan.
KEMBALIKAN STY.BERSAMA STY.TIMNAS SEMAKIN JAYA,kembali stybersama stytimnas jaya,positif,Mendukung pengembalian STY demi kejayaan Timnas.
"Seharusnya Timnas Indonesia sudah dapat tiket piala dunia di round 3, kalo gak ganti pelatih dan gak dicurangi Bahrain😢💔",timnas indonesia tiket piala dunia round kalo ganti pelatih curang bahrain,negatif,Mengkritik pergantian pelatih dan kecurangan Bahrain.
"Tetap berbesar hati timnas indonesia, ❤",besar hati timnas indonesia,positif,Tetap berbesar hati kepada Timnas Indonesia.
"Kita kalah tapi hati kita menang pemain luar biasa ini pemain pemain terbaik yg pernah Indonesia miliki. Hanya perjalanan yg tidak berpihak kita, saya yakin ini kwalitas awal tim nasional akan lebih bagus ke depan.",kalah hati menang pemain pemain pemain baik indonesia milik jalan pihak kwalitas tim nasional bagus,positif,Bangga pada pemain dan optimis kualitas tim makin baik.
Yg membingungkan adalah si ET. Knp dan apa yg anda fikirkan. Rakyat Indonesia berharap berharap sama mu karena km pemimpin diawal yg sangat baik tapi kena diakhiri dengan keputusan yg aneh😢😢 we,bingung si et fikirkan rakyat indonesia harap harap mu km pimpin awal kena putus aneh we,negatif,Mengkritik keputusan Erick Thohir yang dianggap aneh.
Semoga masih ada umur 4 tahun lagi mengiringi langkah timnas dengan doa .. Timnas kalian sudah berjuang sekuat tenaga.. Berkorban jiwa raga.. Terimakasih.. Semoga Allah limpahkan kebagian kesuksesan keberuntungan dunia akhirat di beri sehat... Kami pasti merindukan nonton kalian main..❤❤🎉🎉,moga umur iring langkah timnas doa timnas juang kuat tenaga korban jiwa raga terimakasih moga allah limpah bagi sukses untung dunia akhirat sehat rindu nonton main,positif,"Doa, terima kasih, dan dukungan kepada Timnas."
"Kluivert bukan pelatih Naturalisasi. Dia warga Negara Belanda asli, bukan WNI. Dia ga akan peduli dengan nasionalisme dan harga diri Bangsa Indonesia. Ga peduli Indonesia masuk piala dunia atau tidak. Bagi dia yg penting siapa yg bisa kasih duit banyak. Beda dgn para pemain naturalisasi yg sdh menjadi Warga Negara Indonesia dan karirnya masih panjang. Mereka ingin sekali bisa berlaga di piala dunia.",kluivert pelatih naturalisasi warga negara belanda asli wni peduli nasionalisme harga bangsa indonesia peduli indonesia masuk piala dunia kasih duit beda pemain naturalisasi sdh warga negara indonesia karirnya laga piala dunia,negatif,Mengkritik Kluivert yang dianggap tidak peduli nasionalisme.
Salut buat pemain timnas Indonesia luar biasa permainannya kalau saja lawan Arab Saudi Kita tidak kecewa walau kalah 🎉,salut pemain timnas indonesia main lawan arab saudi kecewa kalah,positif,Memuji permainan dan perjuangan pemain meskipun kalah.
Selamat buat towel dan lo,selamat towel,negatif,Sarkasme terhadap pihak yang dianggap bertanggung jawab.
​@wigand5964kok ngamuk mas,ngamuk mas,netral,Hanya menanggapi orang lain tanpa sentimen jelas terhadap Timnas.
Sok tau kamu,sok,netral,Komentar pendek/serangan personal tanpa konteks sentimen Timnas.
"kenapa kok bisa ada opini kyk kamu. PM Belanda minta maaf lho, atas tidak sukses nya Indonesia lolos ke Pildun 😅, pdhl dia bukan termasuk circle sepakbola",opini kyk pm belanda maaf lho sukses indonesia lolos pildun pdhl circle sepakbola,negatif,Sindiran terhadap kegagalan Indonesia lolos Piala Dunia.
Kok katanya si .emng negara besar masih bilang katanya,si emng negara bilang,negatif,Sindiran/keraguan terhadap opini yang dibahas.
TERBAIK dalm melakukan kesalahan😅😅,baik dalm salah,negatif,Sarkasme tentang kesalahan.
"Kalo gak ada naturalisasi belanda, gak mungkin kita sejauh ini",kalo naturalisasi belanda,positif,Mengakui kontribusi naturalisasi hingga Timnas bisa melaju jauh.
Kamu itu fomo banget 😂😂😂😂,fomo,netral,"Serangan personal, tidak mengarah jelas pada Timnas."
Terhormat dari mana,hormat,negatif,Menyindir narasi kalah terhormat.
Terbaik dalam blundernya mengganti pelatih dipenghujunh jalan,baik blundernya ganti pelatih dipenghujunh jalan,negatif,Kritik terhadap keputusan mengganti pelatih.
Kalah ya kalah saja..gak perlu embel2 terhormat segala macam .😅😅😅😅,kalah ya kalah sajagak embel hormat,negatif,Menolak narasi kalah terhormat.
Kata2 Erik Tohir kalah terhormat kalah ma Arab Saudi kalah realistis 😂😂😂 kalah tetap kalah . Cuma satu budaya malu gagal mundur tu blm ada.. seperti di Japanese Korean,erik tohir kalah hormat kalah ma arab saudi kalah realistis kalah kalah budaya malu gagal mundur tu blm japanese korean,negatif,Kritik terhadap Erick Thohir dan budaya tidak mundur setelah gagal.
Apanya yg kalah terhormat 😂,apa kalah hormat,negatif,Menyindir narasi kalah terhormat.
"​ @garyrebelchannel hormati yg kalah,akui yg menang..hindari omon - omon...",hormat kalahakui menanghindari omon omon,netral,Ajakan menghormati hasil pertandingan.
"Hormat grak, balik kanan bubar jalan...",hormat grak kanan bubar jalan,negatif,Sarkasme terhadap kekalahan.
Kalah karena kesalahan sendiri ko kalah terhormat persis van thohir lo 😂😂😂,kalah salah ko kalah hormat persis van thohir,negatif,Mengkritik kekalahan akibat kesalahan sendiri.
Ksian cuma bs nyetak 2 gol itupun lwat penalti 😂😂😂😂😂😂,ksi bs nyetak gol itu lwat penalti,negatif,Mengkritik produktivitas gol yang hanya dari penalti.
blm pantas lolos pildun mental blm ada main msih kek tarkam gitu kalau pun lolos pildun paling di obok2 di fase grub sama tim2 negara eropa dan amerika latin,blm lolos pildun mental blm main msih tarkam gitu lolos pildun obok fase grub tim negara eropa amerika latin,negatif,Menyatakan Timnas belum pantas lolos dan mental belum siap.
Enak PK..cuma ngurus pildun gagal. STY diurus semua mulai sea games AFF AFC pildun.. kalo STY kaya PK...hanya ngurus pildun..Jaya.. jata...jaya,enak pkcuma ngurus pildun gagal sty urus sea games aff afc pildun kalo sty kaya pkhanya ngurus pildunjaya jatajaya,negatif,Membandingkan Patrick dengan STY secara negatif.
wkwk coba cek kpn sty menang lawan irak,coba cek kpn sty menang lawan irak,negatif,Kritik terhadap catatan STY dalam debat komentar.
​ @rakhatox kembali ke setelan pabrik😂😂😂 spongebob BS gol cuman pinalti pinalti dan pinalti no kreasi....beda jauh ma sty 😂😂,setel pabrik spongebob bs gol cuman pinalti pinalti pinalti no kreasibeda ma sty,negatif,Kritik terhadap permainan era Patrick yang dianggap tidak kreatif.
​ @rakhatox yg penting berbau korea saya selalu dukung,bau korea dukung,positif,Dukungan terhadap pelatih/figur Korea.
Jaya 5 tahun nol gelar jaya,jaya nol gelar jaya,negatif,Kritik terhadap nihil gelar.
AFC musuh timnas 🇲🇨🇲🇨🇲🇨🇲🇨,afc musuh timnas,negatif,Sentimen negatif terhadap AFC sebagai penghambat Timnas.
"Hai Erik Tohir olah raga jangn d bwa"" ke politik..ni hasilnya ..",hai erik tohir olah raga jangn bwa politikni hasil,negatif,Kritik terhadap Erick Thohir dan politisasi olahraga.
"Benar itu, malah ambil Kluivert, jadi mulai dari nol lg, kita tidak merendahkan kemampuan Kluivert, tapi proses nya ulang dari awal lagi, itu butuh proses panjang",ambil kluivert nol lg rendah mampu kluivert proses ulang butuh proses,negatif,Kritik keputusan mengambil Kluivert karena proses kembali dari nol.
bikin berat kenapa sty tidak menang lawan bahrain cina,bikin berat sty menang lawan bahrain cina,negatif,Kritik terhadap capaian STY melawan Bahrain/Cina.
Lah emang sty bukan warga Korea asli,emang sty warga korea asli,netral,Komentar informatif/sindiran ringan tanpa sentimen kuat.
​ @nityawae lihat perbedaan semangat orang yg serius melatih dan yg hanya cari uang.,lihat beda semangat orang serius latih cari uang,negatif,Kritik terhadap pelatih yang dianggap hanya cari uang.
TKS utk semua pemain TIMNAS kaliian hebat SDH berjuang sampee round 4 ini.,tks pemain timnas kaliian hebat sdh juang sampee round,positif,Ucapan terima kasih dan apresiasi kepada pemain Timnas.
"gpp kalah,,inikan cuma laga uji coba untuk persiapan piala AFF thn depan...",gpp kalahinikan laga uji coba siap piala aff thn,negatif,Sarkasme bahwa kekalahan hanya dianggap uji coba.
1000% agree apa yg di sampaikan kapten Jay.. Timnas memiliki banyak pemain berkualitas dan kesempatan berkembang kedepannya terbuka.. insyaallah bisa masuk piala dunia 2030. Sebelum ini semoga Piala Asia 2027 di Arab Saudi timnas Indonesia lebih jauh pencapaiannya dibanding sebelumnya...,agree kapten jay timnas milik pemain kualitas sempat kembang depan buka insyaallah masuk piala dunia moga piala asia arab saudi timnas indonesia capai banding,positif,Dukungan dan optimisme terhadap peluang Timnas ke depan.
"Trimakasih. ,udah berjuang,,,,,,",trimakasih udah juang,positif,Ucapan terima kasih atas perjuangan.
"Tetap semangat timnas, kalah menang kita tetap dukung. Masih ada kesempatan",semangat timnas kalah menang dukung sempat,positif,Dukungan kepada Timnas meskipun kalah.
Jika gak mau mundur PK rakyat akan ambil tindakan 👍🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,mundur pk rakyat ambil tindak,negatif,Menuntut Patrick mundur.
"GRACIAS,LA NATIONALE...",graciasla nationale,netral,Komentar singkat tanpa konteks sentimen jelas.
Indonesia tidak pernah punya peluang Open play bagus melawan tim kuat selama di latih patrick. Passing tim ini lebih buruk dari kualitas passing selama STY,indonesia peluang open play bagus lawan tim kuat latih patrick passing tim buruk kualitas passing sty,negatif,Kritik terhadap permainan di bawah Patrick dibanding STY.
Don.t cry my garuda..,dont cry my garuda,positif,Dukungan emosional kepada Garuda.
❤❤❤ i lov full indonesia,lov full indonesia,positif,Ungkapan cinta kepada Indonesia.
"KEPUTUSAN GANTI PELATIH DI TENGAH TURNAMEN, KETUM PSSI APA KABARNYA YAA",putus ganti pelatih turnamen tum pssi kabar yaa,negatif,Kritik terhadap keputusan ganti pelatih di tengah turnamen.
Pelati sty SDH bagus diganti,lat sty sdh bagus ganti,negatif,Kritik karena STY yang dianggap bagus justru diganti.
Sedih lihat mereka sedih... Namun wajar...karena darah dan hati mereka adalah merah putih yang sesungguhnya Bangga punya mereka menjadi bagjan dari Bangsa Indonesia Untuk semua netizen dan penggemar... terus Bangga dan Bahagja,sedih lihat sedih wajarkarena darah hati merah putih sungguh bangga bagjan bangsa indonesia netizen gemar bangga bahagja,positif,Bangga terhadap pemain dan bangsa Indonesia.
"Tanpa Marselino Ferdinan dalam skuad malam ini, Timnas Indonesia menghadapi Irak dengan susunan pemain yang lebih pragmatis dan defensif. Menurut saya, pelatih Patrik Kluivert memilih formasi 3-4-3 dengan mengandalkan kekuatan fisik dan kedisiplinan struktur permainan, namun kehilangan unsur kreativitas dan flair yang biasanya dibawa Marselino sebagai false nine. Menurut saya, ini keputusan yang cukup berisiko, terutama karena Irak dikenal punya pressing tinggi dan transisi cepat. Di lini tengah, duet Thom Haye dan Joey Pelupessy menawarkan stabilitas, tetapi keduanya bukan tipikal pemain yang gemar menusuk ke kotak penalti atau melakukan kombinasi pendek di ruang sempit seperti Marselino. Menurut saya, akibatnya Miliano Jonathans dan Ragnar Oratmangoen di sisi sayap kemungkinan harus bekerja ekstra keras untuk mengkreasikan peluang, sementara Ole Romeny di depan bisa kesulitan tanpa suplai bola yang konsisten. Lini belakang Indonesia cukup solid dengan kehadiran Rizky Ridho, Jay Idzes, dan Justin Hubner, ditopang Kevin Diks serta Calvin Verdonk sebagai wing-back. Namun, serangan balik bisa jadi satu-satunya senjata Garuda malam ini. Tanpa Marselino, Indonesia kehilangan pemain yang mampu menjadi penghubung antarlini. Menurut saya, jika tidak ada opsi kreatif di tengah, permainan bisa terfragmentasi dan terlalu mudah dibaca oleh Irak. Menurut saya, jika Indonesia ingin mencuri poin, mereka harus sangat efisien dalam setiap peluang dan tetap disiplin secara kolektif. Dan disinilah kelihatan, tanpa pemain yang berambisi dan egois seperti Marselino, Indonesia kehilangan semangat dan kreativitas menyerang. Tidak salah jika Marselino harus kelihatan ambisius dan egois di lapangan, karena gaya bermain seperti itulah yang merepotkan lawan dan menciptakan momen-momen berbahaya untuk tim lawan.",marselino ferdinan skuad malam timnas indonesia hadap irak susun pemain pragmatis defensif pelatih patrik kluivert pilih formasi andal kuat fisik disiplin struktur main hilang unsur kreativitas flair bawa marselino false nine putus risiko irak kenal pressing transisi cepat lini duet thom haye joey pelupessy tawar stabilitas tipikal pemain gemar tusuk kotak penalti kombinasi pendek ruang sempit marselino akibat miliano jonathans ragnar oratmangoen sisi sayap ekstra keras kreasi peluang ole romeny sulit suplai bola konsisten lini indonesia solid hadir rizky ridho jay idzes justin hubner topang kevin diks calvin verdonk wingback serang satusatunya senjata garuda malam marselino indonesia hilang pemain hubung antarlini opsi kreatif main fragmentasi mudah baca irak indonesia curi poin efisien peluang disiplin kolektif pemain ambisi egois marselino indonesia hilang semangat kreativitas serang salah marselino ambisius egois lapang gaya main repot lawan cipta momenmomen bahaya tim lawan,negatif,Analisis yang mengkritik keputusan taktik karena kehilangan kreativitas.
HARI BERKABUNG NASIONAL MATINYA SEPAK BOLA INDONESIA,kabung nasional mati sepak bola indonesia,negatif,Ungkapan duka dan kekecewaan atas sepak bola Indonesia.
Indonesia hebat ...,indonesia hebat,positif,Pujian singkat kepada Indonesia.
"Sy melihat, bukan cari kambing hitam, tp keputusan2 wasit banyak yg tak berfihak ke Indonesia. FIFA ikut bermain dg mafia dan FIFA tunduk dg uang. Timnas Indonesia tdk hanya melawan kesebelasan, tp melawan keputusan FIFA dan AFC yg belum boleh bermain di Pildun. Jadi jika Indonesia ingin berprestasi level Asia dan Dunia hrs meniru Jepang.",sy cari kambing hitam putus wasit berfihak indonesia fifa main dg mafia fifa tunduk dg uang timnas indonesia lawan sebelas lawan putus fifa afc main pildun indonesia prestasi level asia dunia hrs tiru jepang,negatif,"Kritik terhadap keputusan wasit, FIFA, dan AFC."
"Sapa yg harus bertgg jawab, pastinya Ketua umum PSSI dan pelatih Garuda harus out, harus di reformasi, tak berguna ganti sama IWAN BULE. Pokok bekerja dengan tulus dengan hati dan ikhlas demi bangsa, akan dikenang sepanjang masa, sebagai Pahlawan dihati bangsa.",sapa bertgg pasti ketua pssi pelatih garuda out reformasi guna ganti iwan bule pokok tulus hati ikhlas bangsa kenang pahlawan hati bangsa,negatif,Kritik keras kepada PSSI dan pelatih.
"Alhamdulillah pak ET dan PK sdh puas dgn kegagalan Indonesia, inilah sebenarnya yang di tunggu tunggu",alhamdulillah et pk sdh puas gagal indonesia tunggu tunggu,negatif,Sarkasme terhadap ET dan Patrick atas kegagalan Indonesia.
"Erik out,arya out.patrik out..pak prabowo segera audit erik !!!",erik outarya outpatrik outpak prabowo audit erik,negatif,"Menuntut Erick, Arya, dan Patrick keluar."
Gitu aja terus sampe cipung lulus kuliah 😂,gitu sampe cipung lulus kuliah,negatif,Sarkasme terhadap proses yang dianggap terlalu lama.
Tunggu kucing sampai tumbuh tanduk 😂😂,tunggu kucing tumbuh tanduk,negatif,Sarkasme bahwa harapan tersebut sulit terwujud.
"Ya semoga lu bisa bener sabar liat progressnya bukan drama dari psshit, karena kasihan pemainnya.",ya moga bener sabar liat progressnya drama psshit kasihan main,negatif,Kritik terhadap drama PSSI dan kasihan terhadap pemain.
Kesempatan round 10😂😂,sempat round,negatif,Sarkasme terhadap kesempatan berikutnya.
"Mau ngapain bro, ingat ini bola bukan politik",ngapain bola politik,negatif,Kritik terhadap politisasi sepak bola.
"Jgn kau bawakan olahraga di kancah politik,dari dulu Indonesia hanya level kancah Asean, lu tau tidak Irak pernah ngalahkan Jepang di Final piala asia Waktu Indonesia tuan Rumah di GBK",jgn kau bawa olahraga kancah politikdari indonesia level kancah asean irak ngalahkan jepang final piala asia indonesia tuan rumah gbk,negatif,Kritik terhadap olahraga yang dibawa ke politik dan level Timnas.
Tindakan apa? 😊... Kalah mah kalah... Belum waktunya timnas masuk pildun😊😊,tindak kalah mah kalah timnas masuk pildun,netral,Menerima kekalahan sebagai belum waktunya lolos.
PATRICK WAJIB DIPECAT,patrick wajib pecat,negatif,Menuntut Patrick dipecat.
Emang blm pantas lolos pildun mental blm ada main msih kek tarkam gitu kalau pun lolos pildun paling di obok2 di fase grub sama tim2 negara eropa dan amerika latin,emang blm lolos pildun mental blm main msih tarkam gitu lolos pildun obok fase grub tim negara eropa amerika latin,negatif,Kritik bahwa Timnas belum pantas lolos dan mental belum siap.
"Gak berkaca ke arab Saudi,,ganti pelatih dengan nama besar tapi di permalukan oleh Indonesia,mereka garcep memecat manchini lalu memanggil kembali pelatih sebelum Mancini..",kaca arab saudiganti pelatih nama malu indonesiamereka garcep pecat manchini panggil pelatih mancini,negatif,Kritik perbandingan pergantian pelatih dengan Arab Saudi.
​ @musisigagalterkenal2308 beda lol..arab saudi pecat pelatih saat progres buruk..eric tohir pecat STY saat inronesia berhasil mengalahkan arab 2-0,beda lolarab saudi pecat pelatih progres burukeric tohir pecat sty inronesia hasil kalah arab,negatif,Kritik terhadap pemecatan STY saat Indonesia sedang berprogres.
Pemain ngga salah. Tapi pelatih nya yg tdk punya otak,pemain ngga salah pelatih otak,negatif,Kritik keras terhadap pelatih.
Sty lbh bagus sdh membawa sepak bola kita jd macan asean..,sty lbh bagus sdh bawa sepak bola macan asean,positif,Memuji STY telah membawa sepak bola Indonesia lebih baik.
​ @mamansuparman661 macan Asean apa 0 trophy. Fakta nya sekarang 2 bulan ngelatih club Korea di pecat 😂😂😂,macan asean trophy fakta ngelatih club korea pecat,negatif,Kritik terhadap STY karena dianggap tanpa trofi.
"Kalo STY pelatih, mungkin kita menang lawan Arab",kalo sty pelatih menang lawan arab,positif,Dukungan/penilaian positif terhadap STY.
klo STy kalah 5- 1 dek,sty kalah dek,negatif,Kritik terhadap STY dengan menyebut kekalahan.
Siapa bilang STY bagus....parkir bus doang yg ada dibamtai kali..😂😂,bilang sty bagusparkir bus doang dibamtai kali,negatif,Kritik terhadap gaya main STY.
"​ @marifullahaja107 lu nonton waktu timnas vs Arab pas dilatih sty?? Jangan di goa aja, keluar lu",nonton timnas vs arab latih sty goa,negatif,Serangan negatif dalam debat komentar.
​ @marifullahaja107 betul di bantai sehingga berhasil menggasak saudi 2 : 0,bantai hasil gasak saudi,positif,Membela STY dengan menonjolkan kemenangan atas Saudi.
ya udah lu jadi pelatih aja,ya udah pelatih,negatif,Balasan bernada negatif/menyindir.
Ga ngaruh walaupun ada marceng,ngaruh marceng,negatif,Menganggap keberadaan pemain tertentu tidak berpengaruh.
Sok tau lo...,sok,negatif,Serangan personal bernada negatif.
Celek,celek,negatif,Komentar pendek bernada negatif.
Dunia belum berakhir,dunia,positif,Memberi penguatan bahwa dunia belum berakhir.
Kalah ya kalah ajah kocak main msih kek tarkam mau berharap menang cuma bs nyalahi wasit,kalah ya kalah ajah kocak main msih tarkam harap menang bs nyalahi wasit,negatif,Kritik terhadap permainan Timnas dan kebiasaan menyalahkan wasit.
​ @ApriYadi-zd2sv KLO komentar pinter Dkit knp Kocakk Lihat wasit nyah tadi mlm yg di untungkan Irak,zd sv komentar pinter dkit kocakk lihat wasit nyah mlm untung irak,negatif,Membela pandangan bahwa wasit menguntungkan Irak.
​ @ApriYadi-zd2sv KLO g tau tentang sepakbola bola Mnding diem ajh Kocakk,zd sv sepakbola bola mnding diem ajh kocakk,negatif,Serangan negatif terhadap lawan bicara.
Di suap wasitnya itu Bang,suap wasit bang,negatif,Dugaan wasit disuap.
Kemarin wasit yang memimpin Bagus tegas timnas tetap kalah jg kenapa ya,kemarin wasit pimpin bagus timnas kalah jg ya,negatif,Kritik bahwa Timnas tetap kalah meski wasit bagus.
​ @nenengGeulis-cv8xz Mainnya di tanah arab Coba main di tempat netral dijepang atau korea Beda cerita lah,cv xz main tanah arab coba main netral dijepang korea beda cerita,negatif,Menganggap kondisi tempat pertandingan tidak adil.
"Kalau tim pelatih iya harus dipecat karena gagal, kalau ET ya nggalah karena program ET lah timnas bisa terbang sejauh ini. Pencapaian yang hampir mustahil dicapai oleh tim² Asia Tenggara lainnya.",tim pelatih iya pecat gagal et ya nggalah program et timnas terbang capai mustahil capai tim asia tenggara,negatif,Mengkritik pelatih yang gagal meski tetap mengakui ET.
Usut toh uang rakyat....ET Pecat!,usut uang rakyatet pecat,negatif,Menuntut ET dipecat dan uang rakyat diusut.
"Kalo gak ada erik, gak mungkin banyak naturalisasi bagus kayak skarang",kalo erik naturalisasi bagus skarang,positif,Mengapresiasi peran Erick dalam naturalisasi.
Kluivert yang harus out,kluivert out,negatif,Menuntut Kluivert keluar.
Erik bukan bidang olahraga,erik bidang olahraga,negatif,Kritik bahwa Erick bukan bidang olahraga.
jgn lupa towel out.tolong towel dinaturalisasi ke malay atau vitnam,jgn lupa towel outtolong towel naturalisasi malay vitnam,negatif,Sarkasme dan tuntutan terhadap Towel.
"Jangan sedih palawan bangsa kalian putra terbaik negri ini karnakalianlah timnas merasakan ajang seperti ini , masih ada piala asia ayo semangat ,",sedih palawan bangsa putra baik negri karnakalianlah timnas rasa ajang piala asia ayo semangat,positif,Dukungan kepada pemain dan ajakan semangat untuk Piala Asia.
Matur suwun pak eric,matur suwun eric,positif,Ucapan terima kasih kepada Erick.
"Tetap semangat,kalian semua sudah sangat luar biasa",semangatkalian,positif,Dukungan dan apresiasi bahwa pemain luar biasa.
"Tetap semangat, kita akan tetap mendukung",semangat dukung,positif,Dukungan untuk tetap semangat.
Jangan nangis ini sudah takdir allah,nang takdir allah,positif,Menenangkan pemain agar tidak sedih.
terima kasih buat para pemain timnas❤❤❤ttp smngt.,terima kasih pemain timnasttp smngt,positif,Ucapan terima kasih kepada pemain Timnas.
"Yah memang pahit, tapi yg namanya pertandingan ada menang ada kalah, ada berhasil ada gagal, jadi tegakan kapalmu garuda, terima kasih atas perjuangan kalian",yah pahit nama tanding menang kalah hasil gagal tega kapal garuda terima kasih juang,positif,Apresiasi atas perjuangan meski hasil pahit.
Tetap semangat dan bangga dgn pemain udh bagus s pertahankan LG buat 5 THN kedepan,semangat bangga pemain udh bagus tahan lg thn depan,positif,Dukungan dan rasa bangga kepada pemain.
Terimakasih Untuk Perjuangan nya 🇮🇩,terimakasih juang,positif,Ucapan terima kasih atas perjuangan.
"Gak usah nangis bro bangsa indo pantang nangis sudah biasa ditusuk dari belakang, berjuanglah kembali",nang bangsa indo pantang nang tusuk juang,positif,Dukungan agar tidak menangis dan berjuang kembali.
Kalian sdh luar biasa...,sdh,positif,Pujian bahwa pemain luar biasa.
Kita sudah berjuang ayooo tetap semangat GARUDA❤❤,juang ayooo semangat garuda,positif,Dukungan dan semangat untuk Garuda.
Ini yang d inginkan Erik Tohir dan towel🎉🎉,erik tohir towel,negatif,Sarkasme terhadap Erick Thohir dan Towel.
"Timnas udh kena mental gara"" kalah pertandingan sebelumnya...😂",timnas udh kena mental gara kalah tanding,negatif,Kritik bahwa Timnas terkena mental akibat kekalahan.
Tetap semangat kalian sdh berjuang keras,semangat sdh juang keras,positif,Dukungan dan semangat kepada pemain.
"Timnas kita sudah berusaha dgn segala kemampuan. Gagal puala dunia bukanlah akhir dari semuanya. Masih banyak pertandingan kedepan yang akan menunggu kita. Hidup Timnas, kami warga indonesia mengucapkan terimakasih kepada seluruh pemain Timnas.",timnas usaha mampu gagal puala dunia tanding depan tunggu hidup timnas warga indonesia terimakasih pemain timnas,positif,Apresiasi atas usaha Timnas dan ucapan terima kasih.
Kasian para pemain habis2san bermain akhirnya tumbang bangkit Garuda jangan putus asa,kasi pemain habis san main tumbang bangkit garuda putus asa,positif,Dukungan agar Garuda bangkit dan tidak putus asa.
